type.info,,,
Manual,https://github.com/OWASP/SSVL,.3,This upload uses the SSVL format.,
type.vulnerabilities,,,
CERT Java Secure Coding Section 02 - Expressions (EXP),CERT Java Secure Coding Section 02 - Expressions (EXP),847
SFP Cluster: Access Control,SFP Cluster: Access Control,899
Path Traversal: ''/absolute/pathname/here'',Path Traversal: ''/absolute/pathname/here'',37
CERT Java Secure Coding Section 08 - Locking (LCK),CERT Java Secure Coding Section 08 - Locking (LCK),853
Improper Restriction of Power Consumption,Improper Restriction of Power Consumption,920
Collapse of Data into Unsafe Value,Collapse of Data into Unsafe Value,182
Exposure of Sensitive Data Through Data Queries,Exposure of Sensitive Data Through Data Queries,202
Race Condition During Access to Alternate Channel,Race Condition During Access to Alternate Channel,421
Information Exposure Through WSDL File,Information Exposure Through WSDL File,651
Deployment of Wrong Handler,Deployment of Wrong Handler,430
J2EE Bad Practices: Use of System.exit(),J2EE Bad Practices: Use of System.exit(),382
Location,Location,1
Signed to Unsigned Conversion Error,Signed to Unsigned Conversion Error,195
Cleartext Storage in the Registry,Cleartext Storage in the Registry,314
Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code,Improper Address Validation in IOCTL with METHOD_NEITHER I/O Control Code,781
Improper Link Resolution Before File Access (''Link Following''),Improper Link Resolution Before File Access (''Link Following''),59
Incorrect Conversion between Numeric Types,Incorrect Conversion between Numeric Types,681
J2EE Bad Practices: Direct Management of Connections,J2EE Bad Practices: Direct Management of Connections,245
Incomplete Blacklist to Cross-Site Scripting,Incomplete Blacklist to Cross-Site Scripting,692
Missing Release of Resource after Effective Lifetime,Missing Release of Resource after Effective Lifetime,772
Multiple Unlocks of a Critical Resource,Multiple Unlocks of a Critical Resource,765
Reliance on Cookies without Validation and Integrity Checking in a Security Decision,Reliance on Cookies without Validation and Integrity Checking in a Security Decision,784
Improper Neutralization of Wildcards or Matching Symbols,Improper Neutralization of Wildcards or Matching Symbols,155
Client-Side Enforcement of Server-Side Security,Client-Side Enforcement of Server-Side Security,602
Storage of Sensitive Data in a Mechanism without Access Control,Storage of Sensitive Data in a Mechanism without Access Control,921
Behavioral Problems,Behavioral Problems,438
Information Exposure Through an Error Message,Information Exposure Through an Error Message,209
Incorrect Type Conversion or Cast,Incorrect Type Conversion or Cast,704
Improper Clearing of Heap Memory Before Release (''Heap Inspection''),Improper Clearing of Heap Memory Before Release (''Heap Inspection''),244
Uncontrolled Format String,Uncontrolled Format String,134
Return Inside Finally Block,Return Inside Finally Block,584
Information Exposure Through Cleanup Log Files,Information Exposure Through Cleanup Log Files,542
Insufficient Control of Network Message Volume (Network Amplification),Insufficient Control of Network Message Volume (Network Amplification),406
Improper Neutralization of Escape&comma; Meta&comma; or Control Sequences,Improper Neutralization of Escape&comma; Meta&comma; or Control Sequences,150
Assigning instead of Comparing,Assigning instead of Comparing,481
Missing Release of File Descriptor or Handle after Effective Lifetime,Missing Release of File Descriptor or Handle after Effective Lifetime,775
Windows Shortcut Following (.LNK),Windows Shortcut Following (.LNK),64
OWASP Top Ten 2013 Category A7 - Missing Function Level Access Control,OWASP Top Ten 2013 Category A7 - Missing Function Level Access Control,935
PRNG Seed Error,PRNG Seed Error,335
Insufficient Session Expiration,Insufficient Session Expiration,613
J2EE Misconfiguration: Data Transmission Without Encryption,J2EE Misconfiguration: Data Transmission Without Encryption,5
Improper Neutralization of Comment Delimiters,Improper Neutralization of Comment Delimiters,151
Authentication Bypass Issues,Authentication Bypass Issues,592
OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),712
Passing Mutable Objects to an Untrusted Method,Passing Mutable Objects to an Untrusted Method,374
Path Traversal: ''..\filedir'',Path Traversal: ''..\filedir'',28
Spyware,Spyware,512
Cleansing&comma; Canonicalization&comma; and Comparison Errors,Cleansing&comma; Canonicalization&comma; and Comparison Errors,171
Path Traversal: ''\UNC share name'' (Windows UNC Share),Path Traversal: ''\UNC share name'' (Windows UNC Share),40
OWASP Top Ten 2010 Category A5 - Cross-Site Request Forgery(CSRF),OWASP Top Ten 2010 Category A5 - Cross-Site Request Forgery(CSRF),814
Uncontrolled Resource Consumption (''Resource Exhaustion''),Uncontrolled Resource Consumption (''Resource Exhaustion''),400
Improper Control of Document Type Definition,Improper Control of Document Type Definition,827
Improper Handling of Windows ::DATA Alternate Data Stream,Improper Handling of Windows ::DATA Alternate Data Stream,69
J2EE Bad Practices: Direct Use of Sockets,J2EE Bad Practices: Direct Use of Sockets,246
Weaknesses Addressed by the CERT C Secure Coding Standard,Weaknesses Addressed by the CERT C Secure Coding Standard,734
OWASP Top Ten 2013 Category A9 - Using Components with Known Vulnerabilities,OWASP Top Ten 2013 Category A9 - Using Components with Known Vulnerabilities,937
Expression is Always True,Expression is Always True,571
Missing Encryption of Sensitive Data,Missing Encryption of Sensitive Data,311
Incorrect Behavior Order: Validate Before Canonicalize,Incorrect Behavior Order: Validate Before Canonicalize,180
Uncontrolled Search Path Element,Uncontrolled Search Path Element,427
Weaknesses that Affect Files or Directories,Weaknesses that Affect Files or Directories,632
Function Call with Incorrectly Specified Arguments,Function Call with Incorrectly Specified Arguments,628
Use of a One-Way Hash with a Predictable Salt,Use of a One-Way Hash with a Predictable Salt,760
Exposure of Resource to Wrong Sphere,Exposure of Resource to Wrong Sphere,668
Signal Handler Use of a Non-reentrant Function,Signal Handler Use of a Non-reentrant Function,479
Use of Wrong Operator in String Comparison,Use of Wrong Operator in String Comparison,597
Path Equivalence: ''filename....'' (Multiple Trailing Dot),Path Equivalence: ''filename....'' (Multiple Trailing Dot),43
Small Seed Space in PRNG,Small Seed Space in PRNG,339
Creation of chroot Jail Without Changing Working Directory,Creation of chroot Jail Without Changing Working Directory,243
Improper Control of Resource Identifiers (''Resource Injection''),Improper Control of Resource Identifiers (''Resource Injection''),99
Information Exposure,Information Exposure,200
Improper Neutralization of Special Elements used in a Command (''Command Injection''),Improper Neutralization of Special Elements used in a Command (''Command Injection''),77
Use of Uninitialized Resource,Use of Uninitialized Resource,908
Use of Password System for Primary Authentication,Use of Password System for Primary Authentication,309
Uncontrolled Recursion,Uncontrolled Recursion,674
Improperly Controlled Modification of Dynamically-Determined Object Attributes,Improperly Controlled Modification of Dynamically-Determined Object Attributes,915
Use of Obsolete Functions,Use of Obsolete Functions,477
Return of Stack Variable Address,Return of Stack Variable Address,562
Unchecked Error Condition,Unchecked Error Condition,391
CERT C Secure Coding Section 02 - Declarations and Initialization (DCL),CERT C Secure Coding Section 02 - Declarations and Initialization (DCL),736
OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,813
Encoding Error,Encoding Error,172
Interpretation Conflict,Interpretation Conflict,436
Path Traversal: ''\dir\..\filename'',Path Traversal: ''\dir\..\filename'',30
Information Exposure Through Java Runtime Error Message,Information Exposure Through Java Runtime Error Message,537
Improper Handling of File Names that Identify Virtual Resources,Improper Handling of File Names that Identify Virtual Resources,66
Integer Overflow to Buffer Overflow,Integer Overflow to Buffer Overflow,680
Path Traversal: ''dir/../../filename'',Path Traversal: ''dir/../../filename'',27
Improper Release of Memory Before Removing Last Reference (''Memory Leak''),Improper Release of Memory Before Removing Last Reference (''Memory Leak''),401
Missing Check for Certificate Revocation after Initial Check,Missing Check for Certificate Revocation after Initial Check,370
Call to Non-ubiquitous API,Call to Non-ubiquitous API,589
Information Exposure Through Sent Data,Information Exposure Through Sent Data,201
Reusing a Nonce&comma; Key Pair in Encryption,Reusing a Nonce&comma; Key Pair in Encryption,323
Improper Synchronization,Improper Synchronization,662
Improper Check for Unusual or Exceptional Conditions,Improper Check for Unusual or Exceptional Conditions,754
Incorrect Calculation of Multi-Byte String Length,Incorrect Calculation of Multi-Byte String Length,135
Use of a Broken or Risky Cryptographic Algorithm,Use of a Broken or Risky Cryptographic Algorithm,327
Information Exposure Through Process Environment,Information Exposure Through Process Environment,214
Cross-Site Request Forgery (CSRF),Cross-Site Request Forgery (CSRF),352
Improper Following of Specification by Caller,Improper Following of Specification by Caller,573
Variable Extraction Error,Variable Extraction Error,621
Improper Neutralization of Special Elements used in an Expression Language Statement (''Expression Language Injection''),Improper Neutralization of Special Elements used in an Expression Language Statement (''Expression Language Injection''),917
UNIX Path Link Problems,UNIX Path Link Problems,60
Technology-Specific Input Validation Problems,Technology-Specific Input Validation Problems,100
Incorrect Use of Privileged APIs,Incorrect Use of Privileged APIs,648
Path Equivalence: ''/multiple//internal/slash'',Path Equivalence: ''/multiple//internal/slash'',51
Missing Validation of OpenSSL Certificate,Missing Validation of OpenSSL Certificate,599
Pathname Traversal and Equivalence Errors,Pathname Traversal and Equivalence Errors,21
Assignment of a Fixed Address to a Pointer,Assignment of a Fixed Address to a Pointer,587
Struts: Validator Without Form Field,Struts: Validator Without Form Field,110
Always-Incorrect Control Flow Implementation,Always-Incorrect Control Flow Implementation,670
CERT C Secure Coding Section 03 - Expressions (EXP),CERT C Secure Coding Section 03 - Expressions (EXP),737
2009 Top 25 - Risky Resource Management,2009 Top 25 - Risky Resource Management,752
OWASP Top Ten 2004 Category A9 - Denial of Service,OWASP Top Ten 2004 Category A9 - Denial of Service,730
Partial Comparison,Partial Comparison,187
Expired Pointer Dereference,Expired Pointer Dereference,825
Information Exposure Through Source Code,Information Exposure Through Source Code,540
finalize() Method Without super.finalize(),finalize() Method Without super.finalize(),568
SFP Cluster: UI,SFP Cluster: UI,906
Direct Request (''Forced Browsing''),Direct Request (''Forced Browsing''),425
Improper Enforcement of Message Integrity During Transmission in a Communication Channel,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,924
Authentication Bypass by Primary Weakness,Authentication Bypass by Primary Weakness,305
Use of Potentially Dangerous Function,Use of Potentially Dangerous Function,676
Use of Single-factor Authentication,Use of Single-factor Authentication,308
Improper Control of Filename for Include/Require Statement in PHP Program (''PHP Remote File Inclusion''),Improper Control of Filename for Include/Require Statement in PHP Program (''PHP Remote File Inclusion''),98
Chain Elements,Chain Elements,679
Process Control,Process Control,114
Incomplete Model of Endpoint Features,Incomplete Model of Endpoint Features,437
OWASP Top Ten 2010 Category A10 - Unvalidated Redirects and Forwards,OWASP Top Ten 2010 Category A10 - Unvalidated Redirects and Forwards,819
Improper Check for Certificate Revocation,Improper Check for Certificate Revocation,299
Configuration,Configuration,16
Improper Encoding or Escaping of Output,Improper Encoding or Escaping of Output,116
2011 Top 25 - Insecure Interaction Between Components,2011 Top 25 - Insecure Interaction Between Components,864
Unnecessary Complexity in Protection Mechanism (Not Using ''Economy of Mechanism''),Unnecessary Complexity in Protection Mechanism (Not Using ''Economy of Mechanism''),637
Incomplete Identification of Uploaded File Variables (PHP),Incomplete Identification of Uploaded File Variables (PHP),616
Improper Null Termination,Improper Null Termination,170
Overly Restrictive Regular Expression,Overly Restrictive Regular Expression,186
CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),883
Behavioral Change in New Version or Environment,Behavioral Change in New Version or Environment,439
Server-Side Request Forgery (SSRF),Server-Side Request Forgery (SSRF),918
Sensitive Data Under FTP Root,Sensitive Data Under FTP Root,220
DEPRECATED: General Special Element Problems,DEPRECATED: General Special Element Problems,139
Weaknesses Addressed by the CERT Java Secure Coding Standard,Weaknesses Addressed by the CERT Java Secure Coding Standard,844
Unparsed Raw Web Content Delivery,Unparsed Raw Web Content Delivery,433
Unexpected Status Code or Return Value,Unexpected Status Code or Return Value,394
CERT C Secure Coding Section 50 - POSIX (POS),CERT C Secure Coding Section 50 - POSIX (POS),748
Incorrect Calculation,Incorrect Calculation,682
Initialization and Cleanup Errors,Initialization and Cleanup Errors,452
Improper Initialization,Improper Initialization,665
Improper Restriction of Content Provider Export to Other Applications,Improper Restriction of Content Provider Export to Other Applications,926
Trust of System Event Data,Trust of System Event Data,360
Exposure of File Descriptor to Unintended Control Sphere (''File Descriptor Leak''),Exposure of File Descriptor to Unintended Control Sphere (''File Descriptor Leak''),403
Composites,Composites,678
Improper Handling of Unexpected Data Type,Improper Handling of Unexpected Data Type,241
Key Exchange without Entity Authentication,Key Exchange without Entity Authentication,322
Unimplemented or Unsupported Feature in UI,Unimplemented or Unsupported Feature in UI,447
Improper Verification of Cryptographic Signature,Improper Verification of Cryptographic Signature,347
2011 Top 25 - Weaknesses On the Cusp,2011 Top 25 - Weaknesses On the Cusp,867
Authentication Bypass by Spoofing,Authentication Bypass by Spoofing,290
OWASP Top Ten 2010 Category A6 - Security Misconfiguration,OWASP Top Ten 2010 Category A6 - Security Misconfiguration,815
Comparing instead of Assigning,Comparing instead of Assigning,482
OWASP Top Ten 2007 Category A3 - Malicious File Execution,OWASP Top Ten 2007 Category A3 - Malicious File Execution,714
Reliance on IP Address for Authentication,Reliance on IP Address for Authentication,291
Stack-based Buffer Overflow,Stack-based Buffer Overflow,121
Channel and Path Errors,Channel and Path Errors,417
Improper Neutralization of Macro Symbols,Improper Neutralization of Macro Symbols,152
Improper Handling of URL Encoding (Hex Encoding),Improper Handling of URL Encoding (Hex Encoding),177
Incorrect Ownership Assignment,Incorrect Ownership Assignment,708
Placement of User into Incorrect Group,Placement of User into Incorrect Group,842
Path Traversal: ''../filedir'',Path Traversal: ''../filedir'',24
Coding Standards Violation,Coding Standards Violation,710
Information Exposure Through Query Strings in GET Request,Information Exposure Through Query Strings in GET Request,598
OWASP Top Ten 2004 Category A6 - Injection Flaws,OWASP Top Ten 2004 Category A6 - Injection Flaws,727
Information Loss or Omission,Information Loss or Omission,221
Use of Hard-coded Cryptographic Key,Use of Hard-coded Cryptographic Key,321
Insufficient Entropy in PRNG,Insufficient Entropy in PRNG,332
Storing Passwords in a Recoverable Format,Storing Passwords in a Recoverable Format,257
Windows Path Link Problems,Windows Path Link Problems,63
Improper Handling of Additional Special Element,Improper Handling of Additional Special Element,167
Improper Handling of Extra Parameters,Improper Handling of Extra Parameters,235
Improper Neutralization of Data within XQuery Expressions (''XQuery Injection''),Improper Neutralization of Data within XQuery Expressions (''XQuery Injection''),652
Often Misused: String Management,Often Misused: String Management,251
Other Intentional&comma; Nonmalicious Weakness,Other Intentional&comma; Nonmalicious Weakness,517
Improper Handling of Insufficient Entropy in TRNG,Improper Handling of Insufficient Entropy in TRNG,333
Duplicate Key in Associative List (Alist),Duplicate Key in Associative List (Alist),462
Permission Race Condition During Resource Copy,Permission Race Condition During Resource Copy,689
Weak Password Recovery Mechanism for Forgotten Password,Weak Password Recovery Mechanism for Forgotten Password,640
Cleartext Transmission of Sensitive Information,Cleartext Transmission of Sensitive Information,319
Authentication Bypass by Assumed-Immutable Data,Authentication Bypass by Assumed-Immutable Data,302
Numeric Range Comparison Without Minimum Check,Numeric Range Comparison Without Minimum Check,839
The UI Performs the Wrong Action,The UI Performs the Wrong Action,449
Weaknesses in Mobile Applications,Weaknesses in Mobile Applications,919
Private Array-Typed Field Returned From A Public Method,Private Array-Typed Field Returned From A Public Method,495
Improper Neutralization of Script in Attributes of IMG Tags in a Web Page,Improper Neutralization of Script in Attributes of IMG Tags in a Web Page,82
Access of Resource Using Incompatible Type (''Type Confusion''),Access of Resource Using Incompatible Type (''Type Confusion''),843
Improper Neutralization of Data within XPath Expressions (''XPath Injection''),Improper Neutralization of Data within XPath Expressions (''XPath Injection''),643
CERT Java Secure Coding Section 06 - Exceptional Behavior (ERR),CERT Java Secure Coding Section 06 - Exceptional Behavior (ERR),851
Missing Initialization of Resource,Missing Initialization of Resource,909
Code,Code,17
CERT C Secure Coding Section 01 - Preprocessor (PRE),CERT C Secure Coding Section 01 - Preprocessor (PRE),735
Path Equivalence: ''//multiple/leading/slash'',Path Equivalence: ''//multiple/leading/slash'',50
type.severities,,,
Info,Info,1,1
Low,Low,2,2
Medium,Medium,3,3
High,High,4,4
Critical,Critical,5,5
